x,y,z
0.7151331751001583,0.991375652713676,-0.0879126893170674
-0.33964785159296035,0.0007388048758122768,-0.23639375113535363
-2.1335945705057724,-1.315005025909817,-2.0822003977771995
-0.2149578407587961,-0.5277393832468004,0.43942614313745304
0.7748179166400797,0.5769815593979973,0.6597770389155163
-1.3400533262939383,-0.881920069591218,0.27678437291991587
0.603097202060344,-0.18124539032779438,0.9568672007041692
-0.6370491608984461,-0.8374019989759568,0.7411380922165538
-1.8172995624400008,-1.3926272423345398,-2.3167359997033086
0.7634332944283333,0.8489473842811729,-0.6738709777626426
-0.30698287808468133,-0.02765229434298185,-0.9509775737009555
-1.5606215262253946,-0.085782552751048,2.3405143361260135
0.12782941741019688,-0.4334811068617213,1.2349246416667932
1.0979694344625555,1.246134395609274,1.2931106609304586
-1.548973032603283,-1.9129664189124007,0.19879752471345585
-0.29584550160003315,-0.2876510933771695,0.7585314422517679
-0.40444723533071913,-0.29280741912469754,0.31595083580825967
0.5556066969821963,0.17742109185755225,0.23289881007302732
-1.3400487454105152,-2.3168065636204918,0.042083276571093446
1.7918668783955034,1.6390060389328698,1.4702772908575485
-0.5576576461950365,-0.28856681489191033,0.253009565712744
0.4065912962335007,0.12345672344991893,0.8402879203063193
-0.36424304746829944,-0.7071570018769617,0.3524823482190405
0.23372745314166463,-0.36740486709416453,-0.7494117425655832
0.6848884812518472,0.4752599460381741,1.0344329379534898
-0.5100948648010329,-0.6137386499928191,-0.3824782841939907
-1.216543694903334,-1.453147922956587,-0.3695635498424686
0.37236726647170953,-0.17436553748289993,0.3936259098175416
-0.04138659483114356,-1.06118924251548,-1.0363980062077798
0.1838659267796689,0.17008285081647695,-0.5448754884782651
-0.31128010029166964,-0.3531719965461456,-0.11220465281331823
-0.31282577978923126,-1.3120996469910622,0.39172446278668366
0.6748280416310541,0.42549022284738003,1.6720063639078708
-0.2671318757633811,-0.849808339350052,-0.9342874475984083
-0.34200023236671945,-0.13710893444288533,0.6770391592409061
0.9566445113383905,0.819269033467793,-0.27962121599856876
0.6937809599811101,0.6071476444784317,0.8261418143197363
0.2135966941518234,0.3419130766989392,1.0055400587975205
-0.5467595732775777,-0.1584041439108003,0.16830703104204228
-1.1703163062304363,0.007045584380113657,0.7881496479162502
0.6186744781907143,0.5524373691946773,0.6657988811165366
-0.9716453753712294,-1.2214023010966208,-1.6341237423858626
-0.4043901585906115,-0.11675924350020568,0.7508638560884553
0.1698691277746887,0.5689133915824928,-0.11860424351565578
0.15519199557481528,-0.24172161847076856,-1.4881578474755361
-0.16828100066699195,-0.15980100350509704,-0.8137027802053559
-0.16462871061299786,-0.2391102205844588,-0.15052245102499967
0.8137891463445638,0.5802135311073437,0.5433494459478264
-0.30525273643301654,-1.8883602160274315,-1.487173176804476
1.0787280888235964,0.7893005021024451,-0.11404283582576749
-2.4631329612104027,-1.9208429158261215,-0.9432022128542622
-0.4962445653769114,0.42751946541200675,1.921501346291444
0.8132085866909222,0.6323084735379929,0.4272768571502164
-1.3912148706599172,-1.4591737784186232,-2.007806957878465
0.6430343038245961,1.3171645564489376,0.12061673247410903
-1.2290926238821025,-1.4177793119835944,-2.1373092533754514
2.0253120338770074,1.838499157663096,0.13684622141539107
-1.8970097623622209,-1.2070324788656301,0.2951554831618563
-0.10241709975696431,0.1386108807738908,-0.07820575508658924
-1.0231675150152273,-0.6929519378473122,0.35847099675117144
0.2942281970616867,-0.25792420213270767,-0.3968010987874156
0.6766012583289709,0.4560956867206271,1.998080810340281
-0.19589987555050148,-0.8899594084523635,0.4679693928716486
0.4062924744006431,0.03551069987658176,-0.9416105454423531
-1.1324790357631065,-1.6202402736826822,-2.696087424136049
-0.2221018719297192,-1.241651401502498,-1.0044888522822664
1.4017851828461005,0.6830621341946571,0.2334190232957772
0.5100952410767832,2.112155004988621,1.8683750789146005
0.9243799094246637,-0.1029722019571135,-0.21563472922606733
0.25159623920705637,0.5781531834975795,-1.3741097617402553
1.5617821002185583,1.4803027289882644,1.2147112904092965
-0.8529099764683578,-0.23142414902081565,1.5395575647542694
1.5105580962411593,1.2112535925837398,0.411129114172089
0.3297431084859445,1.1360262493063853,0.9137642988481135
0.1940875344407349,0.4927400788726223,-0.7505607894338608
-0.8661694877704506,-0.3078287328305752,-0.016437652125189148
-0.48078269211915176,0.12445872490414606,0.78628883305587
1.8688213408862215,1.3929133355157917,-0.6452981455835168
0.6694265858988155,0.7234323928888948,0.3002247755790546
0.6450430831928825,0.06361406836811648,-0.23800445598708467
0.15166393113922183,0.5029719054460307,0.7553503609932722
1.7338514207995601,1.5408567194406053,2.77964945390992
-1.3868282372495155,-1.76025482421601,-0.8654331523166124
1.298627370383644,-0.20309556639883064,-2.3806233235590333
-0.7039943828886285,0.4757102510320372,0.6478107718179824
-0.8621258028568687,0.13529462585875873,0.2955128830996942
0.5545236806290845,-0.05563195093483324,1.3807127869083498
-0.38589034041993264,-1.282234689335211,-0.4523041831427642
-0.027813229819383382,-0.6570002750021607,0.7192709624797387
-0.9499005569917512,-0.5950144656441092,0.38794729994056953
0.4307081799185386,0.3496151548358612,1.6885626960968647
-2.098026556533778,-2.1661745353916557,-0.19529307825995193
0.21045467450862992,0.7251674845823027,0.7420514426678491
0.5565538062056344,1.0737607550129176,0.46829782207190135
-0.3188905316531211,-0.18913861171155502,-0.16511615517696973
0.7485952904794279,0.5445027289465975,1.0999578816577655
-0.8164810107538959,-0.6390232121730437,0.3950811583637695
-1.206200565308184,-1.1069899936863274,0.7775410841365357
0.6153958965728475,0.9364949390760205,-0.04564823643099716
0.910133004513326,1.4581809690466254,2.4127414720072804
-0.4352468885667032,-0.5656362484368583,0.5503587183628744
1.105029206289271,1.9248442506091747,1.0526075749280623
0.36348760396907254,0.8826736172422606,0.3245746097365168
0.6024702973734279,0.6787507083616653,-0.5366081974755675
-1.0591944957028283,-1.1067636976526085,0.32167997625010714
-2.4902267609334476,-1.4616706160600634,0.7885952016864716
-0.490498022082357,-0.6851057513944078,-0.20321879859637523
0.5217967622667313,0.628587700522385,0.32632298678799826
-0.8242289715851588,-1.1674518667312104,-0.9389612679352626
0.04381722262314473,0.45148407864986884,0.5968883156740818
-0.443003190283494,-0.5187740359709537,0.07253865413589537
-1.5323704213553575,-1.7343461111450091,-2.060261331313741
-1.747797597186128,-0.5686263800872526,-0.6837583543152836
0.010471697880015408,0.794993813561612,2.0236436573582166
0.7650567070277879,0.11777565613357278,-1.2203245417370787
-0.04127113396266217,0.9954765829208554,-0.6621213108608682
-0.2709078086120091,0.33589079143557055,-0.8579728518191723
-0.9646916191208184,-0.9039046941086564,-1.0518913168766157
0.4384119104196456,-0.33377253043356375,-2.0827497102759374
-0.6286128763932862,-0.03952195599973808,0.09732633020852477
-1.0604267053909648,-0.9239577479201458,0.08259426498252573
0.7021513136291171,0.415547326425253,-0.004220700531204745
-1.1864067922963148,-0.9668388588242783,-0.3417644413146734
0.7670632984477477,0.745201333537953,1.016204046654798
